ref_id,site_code,service_date,category,sub_category,status_note,amount,comment
598981,STL-02,2026-03-12,Intake,Standard,Escalated,813.86,first pass
642434,FFX-03,2026-03-06,Renewal,Standard,Open,924.12,unique
418037,LOU-09,2026-03-25,Renewal,Priority,Reviewed,600.77,unique
191670,STL-02,2026-03-13,REF NOTE: Intake,Standard,Verified,116.37,unique
948473,FFX-03,2026-03-06,Intake,Standard,Verified,325.18,unique
617316,FFX-03,2026-03-30,Appeal,Standard,,768.23,prefixed
702321,FFX-03,2026-03-19,Renewal,Standard,Closed,719.52,bare
807011,LOU-09,2026-03-08,Appeal,Priority,Closed,671.45,prefixed
838454,ARL-07,2026-03-18,Renewal,Priority,Reviewed,597.98,first pass
769354,FFX-03,2026-03-14,Appeal,Standard,Closed,366.36,unique
673252,BAL-11,2026-03-26,Intake,Priority,Open,18.88,first pass
764900,BAL-11,2026-03-16,REF NOTE: Intake,Priority,Escalated,512.49,prefixed
377248,LOU-09,2026-03-27,Renewal,Standard,Verified,594.74,prefixed
755683,BAL-11,2026-03-05,Appeal,Priority,,859.41,prefixed
110160,LOU-09,2026-03-16,Renewal,Standard,Closed,754.94,unique
753034,STL-02,2026-03-13,Intake,Standard,Escalated,49.44,unique
803905,LOU-09,2026-03-31,Intake,Standard,,15.53,bare
374428,LOU-09,2026-03-19,Renewal,Standard,Open,500.03,first pass
210647,LOU-09,2026-03-08,Intake,Priority,Escalated,425.74,unique
715429,ARL-07,2026-03-06,Appeal,Standard,,341.11,prefixed
949502,ARL-07,2026-03-14,Intake,Standard,,286.28,bare
208614,BAL-11,2026-03-14,Renewal,Priority,Closed,680.84,first pass
819209,LOU-09,2026-03-30,Appeal,Standard,Escalated,808.58,bare
326131,BAL-11,2026-03-23,Intake,Standard,Open,719.28,bare
648058,LOU-09,2026-03-12,Renewal,Standard,,583.35,first pass
866118,LOU-09,2026-03-16,REF NOTE: Intake,Priority,,564.24,prefixed
851557,ARL-07,2026-03-07,REF NOTE: Intake,Standard,Escalated,919.97,bare
774251,STL-02,2026-03-15,Renewal,Standard,Open,184.5,prefixed
628335,FFX-03,2026-03-11,Renewal,Standard,Reviewed,313.83,prefixed
932343,BAL-11,2026-03-30,Intake,Priority,Closed,185.45,bare
626527,LOU-09,2026-03-04,Appeal,Priority,,396.24,bare
445592,ARL-07,2026-03-18,REF NOTE: Intake,Standard,Reviewed,949.81,prefixed
600394,FFX-03,2026-03-09,REF NOTE: Intake,Standard,Verified,760.97,first pass
234119,STL-02,2026-03-20,REF NOTE: Intake,Priority,,854.88,bare
256399,LOU-09,2026-03-13,Intake,Standard,,473.58,first pass
677184,ARL-07,2026-03-12,Appeal,Priority,Reviewed,478.3,unique
463966,LOU-09,2026-03-14,Renewal,Standard,Escalated,925.71,first pass
154391,STL-02,2026-03-13,Renewal,Priority,Escalated,921.08,first pass
358722,BAL-11,2026-03-16,REF NOTE: Intake,Standard,Escalated,958.22,bare
872398,LOU-09,2026-03-26,REF NOTE: Intake,Priority,Verified,111.52,bare
210704,LOU-09,2026-03-25,REF NOTE: Intake,Standard,Escalated,947.48,bare
624967,ARL-07,2026-03-14,Appeal,Standard,Reviewed,472.2,unique
549642,BAL-11,2026-03-13,Renewal,Priority,Escalated,320.44,first pass
757387,STL-02,2026-03-08,Intake,Priority,Escalated,917.94,prefixed
960803,ARL-07,2026-03-18,Intake,Standard,Reviewed,871.53,bare
665565,FFX-03,2026-03-14,Intake,Priority,,351.78,unique
648041,FFX-03,2026-03-25,REF NOTE: Intake,Priority,Open,320.84,prefixed
174499,ARL-07,2026-03-19,Renewal,Standard,Escalated,704.06,prefixed
275657,ARL-07,2026-03-18,Appeal,Priority,Open,944.81,first pass
636110,STL-02,2026-03-20,Renewal,Priority,Reviewed,943.52,first pass
572395,FFX-03,2026-03-08,Renewal,Standard,Escalated,382.49,bare
614647,LOU-09,2026-03-27,Intake,Standard,Closed,225.55,first pass
707555,ARL-07,2026-03-12,Appeal,Priority,,68.96,prefixed
419649,STL-02,2026-03-11,REF NOTE: Intake,Standard,Escalated,540.62,bare
838841,FFX-03,2026-03-06,Renewal,Standard,Open,260.12,bare
207554,LOU-09,2026-03-13,Renewal,Priority,Escalated,511.87,unique
816324,BAL-11,2026-03-26,REF NOTE: Intake,Priority,Closed,516.31,bare
252130,FFX-03,2026-03-09,Renewal,Standard,Open,756.09,first pass
276762,FFX-03,2026-03-11,Renewal,Priority,Verified,424.97,unique
797623,ARL-07,2026-03-05,REF NOTE: Intake,Priority,Escalated,874.84,prefixed
647923,FFX-03,2026-03-10,REF NOTE: Intake,Standard,Escalated,523.8,unique
273902,BAL-11,2026-03-11,Appeal,Priority,,354.01,unique
758949,LOU-09,2026-03-23,Renewal,Priority,Verified,983.97,bare
465703,BAL-11,2026-03-30,Appeal,Standard,Reviewed,610.32,prefixed
396126,FFX-03,2026-03-22,Renewal,Standard,Closed,919.43,bare
684830,LOU-09,2026-03-19,Renewal,Priority,Open,85.37,prefixed
114103,LOU-09,2026-03-15,Renewal,Priority,Verified,882.14,first pass
164045,STL-02,2026-03-10,Appeal,Standard,Closed,621.75,prefixed
499244,LOU-09,2026-03-21,Appeal,Standard,Reviewed,507.56,first pass
547814,ARL-07,2026-03-18,Appeal,Standard,Escalated,597.65,bare
916984,BAL-11,2026-03-14,Appeal,Priority,Open,599.26,bare
272639,FFX-03,2026-03-18,Renewal,Standard,Escalated,195.27,first pass
494200,BAL-11,2026-03-27,REF NOTE: Intake,Priority,,541.56,first pass
498403,STL-02,2026-03-07,Appeal,Priority,,253.82,unique
987891,ARL-07,2026-03-21,Renewal,Standard,Escalated,544.88,prefixed
703391,FFX-03,2026-03-23,Intake,Standard,Closed,938.52,prefixed
143933,BAL-11,2026-03-08,REF NOTE: Intake,Priority,Closed,246.29,unique
490281,LOU-09,2026-03-19,REF NOTE: Intake,Standard,Reviewed,744.45,bare
510551,ARL-07,2026-03-05,Appeal,Priority,Reviewed,880.28,unique
915626,LOU-09,2026-03-16,Renewal,Standard,Open,458.49,unique
879180,FFX-03,2026-03-08,Appeal,Standard,Closed,17.89,unique
422820,ARL-07,2026-03-05,Appeal,Standard,Verified,705.41,bare
669592,STL-02,2026-03-28,REF NOTE: Intake,Priority,Verified,551.55,first pass
340478,LOU-09,2026-03-07,REF NOTE: Intake,Priority,Escalated,698.7,prefixed
148930,FFX-03,2026-03-10,Intake,Priority,Closed,624.6,prefixed
574350,STL-02,2026-03-08,REF NOTE: Intake,Standard,Escalated,164.41,prefixed
952894,LOU-09,2026-03-05,Renewal,Priority,Verified,904.91,unique
949774,LOU-09,2026-03-08,REF NOTE: Intake,Priority,Closed,981.77,bare
945150,BAL-11,2026-03-25,REF NOTE: Intake,Standard,Reviewed,460.03,first pass
691655,BAL-11,2026-03-13,Appeal,Standard,Closed,530.87,unique
795816,FFX-03,2026-03-10,Renewal,Priority,Verified,373.57,bare
350287,LOU-09,2026-03-26,REF NOTE: Intake,Priority,Open,710.94,first pass
291953,FFX-03,2026-03-25,Appeal,Priority,Reviewed,658.77,prefixed
565671,FFX-03,2026-03-15,Intake,Priority,Escalated,16.64,bare
356913,ARL-07,2026-03-25,Renewal,Standard,Verified,374.9,unique
618432,ARL-07,2026-03-07,REF NOTE: Intake,Standard,Closed,372.26,bare
602616,STL-02,2026-03-04,REF NOTE: Intake,Priority,Open,674.63,bare
158373,FFX-03,2026-03-25,Renewal,Standard,Closed,829.11,prefixed
100937,LOU-09,2026-03-05,Appeal,Standard,Open,737.08,first pass
254626,LOU-09,2026-03-27,Intake,Standard,,949.12,bare
596819,FFX-03,2026-03-25,Renewal,Standard,Open,742.91,first pass
931672,ARL-07,2026-03-16,REF NOTE: Intake,Priority,,213.76,first pass
630148,LOU-09,2026-03-10,REF NOTE: Intake,Standard,Reviewed,686.78,first pass
969181,LOU-09,2026-03-07,Renewal,Standard,Escalated,111.76,bare
840480,BAL-11,2026-03-28,Renewal,Standard,Escalated,500.55,prefixed
371806,ARL-07,2026-03-23,REF NOTE: Intake,Standard,Verified,439.59,prefixed
149965,FFX-03,2026-03-29,Appeal,Standard,Reviewed,672.08,unique
982607,BAL-11,2026-03-10,REF NOTE: Intake,Standard,Verified,576.43,unique
607556,BAL-11,2026-03-28,Renewal,Standard,Escalated,922.03,unique
987447,LOU-09,2026-03-13,Intake,Priority,Escalated,118.79,prefixed
473098,ARL-07,2026-03-10,Appeal,Standard,Verified,69.65,first pass
565010,STL-02,2026-03-05,Intake,Standard,Reviewed,842.6,first pass
700948,STL-02,2026-03-30,REF NOTE: Intake,Standard,Escalated,643.73,unique
921357,ARL-07,2026-03-18,Intake,Priority,,831.22,prefixed
575494,ARL-07,2026-03-04,Renewal,Standard,,130.57,first pass
412352,LOU-09,2026-03-04,REF NOTE: Intake,Standard,Escalated,111.17,unique
953653,STL-02,2026-03-29,Intake,Priority,,695.88,prefixed
895490,STL-02,2026-03-23,Intake,Standard,Open,884.57,bare
883072,FFX-03,2026-03-10,Appeal,Priority,Open,356.38,first pass
113105,STL-02,2026-03-31,REF NOTE: Intake,Priority,Open,562.71,bare
230677,ARL-07,2026-03-08,REF NOTE: Intake,Standard,Open,638.6,bare
479463,BAL-11,2026-03-05,Intake,Priority,Open,182.5,first pass
636188,BAL-11,2026-03-29,Intake,Priority,,864.85,bare
726292,STL-02,2026-03-18,Intake,Priority,,331.86,unique
686847,ARL-07,2026-03-04,Appeal,Standard,Reviewed,107.61,bare
465415,ARL-07,2026-03-04,Intake,Priority,Reviewed,596.16,unique
504776,STL-02,2026-03-12,Intake,Standard,Verified,204.52,unique
365833,FFX-03,2026-03-12,Renewal,Priority,,452.67,unique
301761,BAL-11,2026-03-24,Renewal,Standard,Reviewed,814.86,prefixed
198913,ARL-07,2026-03-28,Appeal,Priority,Verified,938.49,prefixed
745893,BAL-11,2026-03-31,Appeal,Standard,Closed,507.69,first pass
450653,FFX-03,2026-03-05,Renewal,Standard,Closed,769.27,bare
290121,FFX-03,2026-03-16,Renewal,Standard,Verified,120.97,bare
521172,ARL-07,2026-03-13,REF NOTE: Intake,Priority,Open,626.01,first pass
681769,FFX-03,2026-03-23,Appeal,Priority,Closed,833.47,unique
467259,BAL-11,2026-03-21,Intake,Standard,Escalated,307.22,prefixed
318295,FFX-03,2026-03-16,Renewal,Priority,Open,398.64,prefixed
949085,LOU-09,2026-03-13,Appeal,Standard,,379.42,prefixed
546604,ARL-07,2026-03-09,REF NOTE: Intake,Standard,Closed,45.56,unique
958564,BAL-11,2026-03-19,Intake,Priority,,883.19,prefixed
690188,STL-02,2026-03-13,Intake,Standard,Verified,540.11,unique
231758,FFX-03,2026-03-08,Renewal,Standard,Reviewed,862.35,first pass
699084,FFX-03,2026-03-26,Intake,Standard,Closed,594.14,first pass
544497,STL-02,2026-03-12,Intake,Standard,Escalated,794.07,bare
447619,BAL-11,2026-03-09,REF NOTE: Intake,Standard,Closed,126.88,first pass
496002,BAL-11,2026-03-05,Intake,Priority,Closed,986.31,prefixed
220662,BAL-11,2026-03-27,Appeal,Priority,Verified,126.38,prefixed
757267,LOU-09,2026-03-06,Appeal,Standard,Open,271.36,first pass
526347,LOU-09,2026-03-22,Appeal,Priority,,975.83,first pass
221799,LOU-09,2026-03-26,Appeal,Priority,Verified,720.8,prefixed
821791,STL-02,2026-03-21,REF NOTE: Intake,Priority,Verified,937.68,prefixed
871489,BAL-11,2026-03-20,REF NOTE: Intake,Standard,Reviewed,12.52,first pass
844428,FFX-03,2026-03-22,REF NOTE: Intake,Standard,Verified,3.94,bare
555027,ARL-07,2026-03-18,Renewal,Standard,Escalated,638.6,unique
265786,BAL-11,2026-03-10,Intake,Standard,Closed,893.24,first pass
590749,FFX-03,2026-03-21,Appeal,Priority,Closed,508.46,unique
451706,BAL-11,2026-03-17,Renewal,Standard,,612.14,first pass
809147,ARL-07,2026-03-10,REF NOTE: Intake,Standard,Reviewed,99.43,first pass
367882,FFX-03,2026-03-05,Appeal,Standard,Reviewed,599.53,prefixed
954629,ARL-07,2026-03-28,Appeal,Priority,Reviewed,74.59,first pass
458012,FFX-03,2026-03-12,Intake,Standard,Escalated,79.12,bare
579412,LOU-09,2026-03-25,REF NOTE: Intake,Priority,Open,929.19,first pass
579986,FFX-03,2026-03-29,Intake,Priority,Verified,285.47,bare
326125,FFX-03,2026-03-19,Appeal,Standard,Reviewed,462.61,bare
974149,ARL-07,2026-03-12,Renewal,Priority,Reviewed,777.12,prefixed
237266,FFX-03,2026-03-27,Appeal,Priority,,687.35,unique
772424,LOU-09,2026-03-18,Renewal,Priority,Reviewed,65.33,bare
315138,BAL-11,2026-03-29,REF NOTE: Intake,Standard,Verified,681.38,first pass
937072,LOU-09,2026-03-11,Appeal,Standard,Escalated,374.28,prefixed
360074,LOU-09,2026-03-05,Appeal,Priority,Closed,131.66,unique
828040,LOU-09,2026-03-15,Appeal,Standard,Closed,998.43,prefixed
308041,STL-02,2026-03-27,REF NOTE: Intake,Priority,,187.17,prefixed
363691,ARL-07,2026-03-29,Appeal,Standard,Reviewed,571.93,prefixed
694324,LOU-09,2026-03-31,Renewal,Standard,Reviewed,287.08,bare
431493,ARL-07,2026-03-28,Intake,Standard,Verified,634.98,prefixed
268757,FFX-03,2026-03-18,Appeal,Priority,Open,917.24,bare
677388,ARL-07,2026-03-25,Renewal,Standard,,340.26,prefixed
446357,LOU-09,2026-03-28,Appeal,Standard,Reviewed,605.25,first pass
687222,ARL-07,2026-03-29,Renewal,Priority,Closed,543.48,bare
295943,STL-02,2026-03-09,Appeal,Priority,Open,735.46,bare
277571,FFX-03,2026-03-28,Renewal,Standard,Reviewed,61.93,unique
444297,LOU-09,2026-03-27,Appeal,Priority,Reviewed,60.78,bare
730140,STL-02,2026-03-15,Appeal,Priority,Escalated,651.36,bare
829839,STL-02,2026-03-24,Intake,Standard,,734.41,prefixed
272303,BAL-11,2026-03-04,Intake,Priority,Open,471.11,bare
419409,ARL-07,2026-03-17,Renewal,Priority,Escalated,672.47,bare
594349,FFX-03,2026-03-15,Renewal,Standard,Open,99.53,first pass
120939,STL-02,2026-03-27,Appeal,Standard,,496.02,bare
886769,STL-02,2026-03-05,Intake,Standard,,783.69,bare
106255,BAL-11,2026-03-31,Appeal,Standard,Escalated,860.53,prefixed
595604,BAL-11,2026-03-23,REF NOTE: Intake,Standard,Open,710.04,prefixed
587987,STL-02,2026-03-08,REF NOTE: Intake,Standard,Reviewed,850.83,first pass
362446,LOU-09,2026-03-24,Renewal,Priority,Reviewed,954.96,bare
673211,FFX-03,2026-03-16,Renewal,Priority,Verified,254.55,bare
242213,FFX-03,2026-03-22,REF NOTE: Intake,Priority,Reviewed,97.53,bare
125680,FFX-03,2026-03-27,Intake,Standard,Verified,896.12,bare
803122,FFX-03,2026-03-19,Renewal,Priority,Closed,571.97,prefixed
957256,ARL-07,2026-03-10,Intake,Standard,Open,52.84,bare
329627,FFX-03,2026-03-09,Intake,Priority,Open,916.42,unique
432387,ARL-07,2026-03-25,REF NOTE: Intake,Priority,Verified,33.77,unique
998119,BAL-11,2026-03-06,Appeal,Standard,Escalated,490.51,first pass
986814,STL-02,2026-03-15,Appeal,Standard,Open,799.99,bare
396060,ARL-07,2026-03-24,Renewal,Priority,Escalated,729.36,first pass
575399,ARL-07,2026-03-24,REF NOTE: Intake,Priority,Verified,571.15,bare
235992,BAL-11,2026-03-18,Intake,Priority,Closed,960.46,first pass
351549,BAL-11,2026-03-28,Intake,Standard,Open,497.48,bare
608653,BAL-11,2026-03-10,Renewal,Priority,Escalated,506.71,prefixed
527229,FFX-03,2026-03-16,REF NOTE: Intake,Standard,,991.85,prefixed
156024,BAL-11,2026-03-14,Appeal,Priority,Verified,648.03,prefixed
193185,ARL-07,2026-03-13,Renewal,Standard,,291.29,bare
329597,BAL-11,2026-03-30,Intake,Standard,Closed,822.47,prefixed
352888,FFX-03,2026-03-17,Intake,Priority,Closed,347.5,first pass
633927,FFX-03,2026-03-19,Appeal,Priority,Escalated,660.23,first pass
370638,BAL-11,2026-03-06,Renewal,Priority,Closed,590.82,unique
760510,LOU-09,2026-03-22,Appeal,Priority,Escalated,399.13,bare
860683,BAL-11,2026-03-04,Appeal,Standard,Open,348.28,bare
973647,BAL-11,2026-03-13,Appeal,Standard,Reviewed,403.72,prefixed
575286,ARL-07,2026-03-15,Intake,Standard,Open,364.94,bare
500028,LOU-09,2026-03-17,Renewal,Standard,Closed,771.79,prefixed
873638,LOU-09,2026-03-16,Renewal,Priority,Escalated,636.7,bare
589889,STL-02,2026-03-10,Appeal,Standard,Closed,869.76,bare
156753,BAL-11,2026-03-19,Intake,Priority,Verified,533.9,unique
651103,STL-02,2026-03-06,Intake,Standard,,491.77,unique
619172,BAL-11,2026-03-17,REF NOTE: Intake,Standard,Verified,417.78,unique
599997,FFX-03,2026-03-31,REF NOTE: Intake,Standard,Verified,726.37,first pass
150806,STL-02,2026-03-06,REF NOTE: Intake,Priority,Reviewed,830.02,unique
512240,FFX-03,2026-03-31,Intake,Priority,Verified,470.11,first pass
688150,STL-02,2026-03-10,Intake,Priority,Closed,88.42,first pass
609984,ARL-07,2026-03-27,Appeal,Standard,Closed,420.5,unique
190827,STL-02,2026-03-29,Renewal,Priority,,235.25,bare
842412,ARL-07,2026-03-27,REF NOTE: Intake,Priority,Open,773.51,bare
861042,ARL-07,2026-03-29,Renewal,Standard,,759.97,first pass
367442,LOU-09,2026-03-22,Appeal,Standard,Reviewed,345.34,first pass
319373,STL-02,2026-03-22,Intake,Priority,Closed,120.39,prefixed
642035,FFX-03,2026-03-10,REF NOTE: Intake,Priority,Open,428.59,unique
653659,ARL-07,2026-03-15,Intake,Standard,Escalated,599.84,bare
778752,STL-02,2026-03-12,Appeal,Priority,Verified,11.84,bare
214332,STL-02,2026-03-17,Intake,Priority,Open,508.74,prefixed
406724,ARL-07,2026-03-28,Renewal,Priority,,564.32,prefixed
792799,LOU-09,2026-03-24,Renewal,Priority,Closed,731.85,first pass
736046,LOU-09,2026-03-14,Appeal,Standard,,78.47,prefixed
786884,ARL-07,2026-03-29,Appeal,Priority,Reviewed,465.69,bare
117617,BAL-11,2026-03-07,Intake,Standard,Open,528.6,prefixed
193701,ARL-07,2026-03-21,Renewal,Priority,Escalated,29.4,bare
771834,FFX-03,2026-03-16,Appeal,Priority,Open,39.41,bare
611317,BAL-11,2026-03-15,Intake,Priority,Verified,476.57,prefixed
104677,LOU-09,2026-03-09,Appeal,Priority,Escalated,451.54,first pass
669589,FFX-03,2026-03-11,Intake,Standard,Verified,511.98,first pass
470885,LOU-09,2026-03-10,Intake,Standard,,349.23,prefixed
693198,BAL-11,2026-03-15,Appeal,Standard,Escalated,816.33,unique
879114,BAL-11,2026-03-04,Appeal,Standard,,96.4,unique
478911,BAL-11,2026-03-18,Appeal,Priority,Verified,212.15,first pass
195127,BAL-11,2026-03-21,REF NOTE: Intake,Standard,Reviewed,770.58,bare
196796,LOU-09,2026-03-11,Renewal,Standard,Reviewed,337.54,first pass
864750,LOU-09,2026-03-22,Appeal,Priority,Escalated,738.34,first pass
273456,ARL-07,2026-03-26,REF NOTE: Intake,Standard,Reviewed,319.15,bare
843140,LOU-09,2026-03-24,REF NOTE: Intake,Standard,Escalated,771.62,bare
801300,LOU-09,2026-03-10,Appeal,Priority,Escalated,807.58,unique
568032,FFX-03,2026-03-04,Appeal,Standard,Escalated,242.04,prefixed
895824,ARL-07,2026-03-17,Renewal,Standard,Closed,124.74,unique
153661,STL-02,2026-03-11,Renewal,Priority,Open,871.16,prefixed
677709,ARL-07,2026-03-15,Intake,Priority,Escalated,910.74,prefixed
323167,FFX-03,2026-03-07,Appeal,Standard,Verified,470.88,unique
142726,ARL-07,2026-03-23,REF NOTE: Intake,Priority,Escalated,797.94,first pass
575033,BAL-11,2026-03-10,Appeal,Priority,Verified,932.03,prefixed
931236,BAL-11,2026-03-05,Intake,Standard,Closed,298.01,bare
111674,STL-02,2026-03-23,Appeal,Priority,Escalated,653.88,unique
588205,ARL-07,2026-03-10,Appeal,Standard,,297.44,bare
880209,ARL-07,2026-03-07,REF NOTE: Intake,Standard,Verified,537.05,first pass
385542,BAL-11,2026-03-30,Appeal,Standard,,614.94,first pass
305326,ARL-07,2026-03-17,Appeal,Priority,Verified,360.57,prefixed
354390,STL-02,2026-03-09,Appeal,Priority,Verified,794.18,first pass
764164,LOU-09,2026-03-21,Renewal,Priority,Verified,746.78,prefixed
543206,BAL-11,2026-03-27,Renewal,Standard,Verified,267.22,prefixed
207122,LOU-09,2026-03-14,Intake,Priority,Reviewed,290.16,prefixed
885012,FFX-03,2026-03-16,Renewal,Standard,Reviewed,821.02,bare
375711,LOU-09,2026-03-09,Intake,Priority,,734.93,first pass
593116,BAL-11,2026-03-08,Intake,Standard,Reviewed,793.65,prefixed
565542,ARL-07,2026-03-31,Renewal,Standard,Reviewed,167.77,prefixed
883727,ARL-07,2026-03-07,Intake,Priority,Open,992.65,bare
558722,ARL-07,2026-03-10,REF NOTE: Intake,Standard,,24.34,prefixed
701958,BAL-11,2026-03-31,REF NOTE: Intake,Standard,Open,108.34,first pass
823004,BAL-11,2026-03-06,Intake,Standard,Open,659,first pass
155258,LOU-09,2026-03-16,REF NOTE: Intake,Standard,,545.99,bare
138326,FFX-03,2026-03-26,Intake,Standard,,305.73,first pass
266565,STL-02,2026-03-15,Intake,Standard,Verified,546.14,unique
213764,BAL-11,2026-03-14,Intake,Standard,Reviewed,363.43,bare
592407,LOU-09,2026-03-05,Renewal,Standard,Reviewed,139.81,first pass
569764,FFX-03,2026-03-19,Appeal,Standard,Escalated,111.08,bare
481100,FFX-03,2026-03-14,REF NOTE: Intake,Standard,Open,600.12,first pass
967126,LOU-09,2026-03-25,Appeal,Priority,Verified,628.23,first pass
747104,LOU-09,2026-03-09,Appeal,Standard,Verified,322.05,unique
889466,ARL-07,2026-03-27,Intake,Priority,,934.93,unique
315633,LOU-09,2026-03-11,Appeal,Standard,Reviewed,474.55,first pass
590814,ARL-07,2026-03-25,REF NOTE: Intake,Standard,Open,135.03,unique
218917,ARL-07,2026-03-17,REF NOTE: Intake,Standard,Closed,824.29,bare
640376,FFX-03,2026-03-07,Appeal,Standard,Closed,749.54,first pass
885253,STL-02,2026-03-15,REF NOTE: Intake,Standard,,94.07,bare
691643,BAL-11,2026-03-27,Renewal,Standard,Escalated,956.49,first pass
206955,LOU-09,2026-03-10,Intake,Priority,,375.16,unique
221953,FFX-03,2026-03-16,Intake,Priority,Open,243.43,unique
841138,LOU-09,2026-03-06,Intake,Standard,Escalated,7.2,first pass
879390,ARL-07,2026-03-18,Intake,Priority,Reviewed,53.16,first pass
574225,BAL-11,2026-03-23,REF NOTE: Intake,Standard,,37.6,prefixed
410331,STL-02,2026-03-22,Renewal,Standard,Escalated,527.98,unique
801085,STL-02,2026-03-19,Intake,Priority,Open,701.52,first pass
334480,ARL-07,2026-03-10,REF NOTE: Intake,Standard,Closed,987.03,prefixed
381912,ARL-07,2026-03-24,REF NOTE: Intake,Priority,Closed,170.17,first pass
